title,url,book_name,books_url,author_name,book_price,star_rating,rating
Historical Fiction,https://www.amazon.in//gp/bestsellers/books/1318164031,Seven Husbands of Evelyn Hugo: The Sunday Times Bestseller,https://www.amazon.in//Seven-Husbands-Evelyn-Hugo-Tiktok-ebook/dp/B09FQDH5HZ/ref=zg_bs_1318164031_15/000-0000000-0000000?pd_rd_i=B09FQDH5HZ&psc=1,Taylor Jenkins Reid,₹251.75,4.5,"92,092"
Historical Fiction,https://www.amazon.in//gp/bestsellers/books/1318164031,LAST QUEEN,https://www.amazon.in//LAST-QUEEN-Chitra-Banerjee-Divakaruni/dp/9354894151/ref=zg_bs_1318164031_16/000-0000000-0000000?pd_rd_i=9354894151&psc=1,Chitra Banerjee Divakaruni,₹267.33,4.6,"1,861"
Historical Fiction,https://www.amazon.in//gp/bestsellers/books/1318164031,"Ponniyin Selvan - Part 4 [The Son of Ponni, Part 4]",https://www.amazon.in//Ponniyin-Selvan-Part-Son-Ponni/dp/B08GF4SJNT/ref=zg_bs_1318164031_17/000-0000000-0000000?pd_rd_i=B08GF4SJNT&psc=1,Kalki,₹118.00,4.5,261
Historical Fiction,https://www.amazon.in//gp/bestsellers/books/1318164031,बाजिंद / BAJIND (Marathi Edition),https://www.amazon.in//BAJIND-Marathi-Pahilwan-GANESH-MANUGADE-ebook/dp/B06XRYLFK2/ref=zg_bs_1318164031_18/000-0000000-0000000?pd_rd_i=B06XRYLFK2&psc=1,GANESH MANUGADE,₹71.24,4.5,427
Historical Fiction,https://www.amazon.in//gp/bestsellers/books/1318164031,Persuasion (AmazonClassics Edition),https://www.amazon.in//Persuasion-AmazonClassics-Jane-Austen-ebook/dp/B075M7VBK7/ref=zg_bs_1318164031_19/000-0000000-0000000?pd_rd_i=B075M7VBK7&psc=1,Jane Austen,₹135.45,4.4,"4,910"
Historical Fiction,https://www.amazon.in//gp/bestsellers/books/1318164031,Ponniyen Selvan - Set of 5: Thirumagal Nilayam,https://www.amazon.in//Ponniyen-Selvan-Set-Thirumagal-Nilayam/dp/B00HWWKW5M/ref=zg_bs_1318164031_20/000-0000000-0000000?pd_rd_i=B00HWWKW5M&psc=1,Kalki,₹560.00,4.5,"2,630"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,My Journey: Transforming Dreams into Actions,https://www.amazon.in//My-Journey-Transforming-Dreams-Actions-ebook/dp/B016APQJB2/ref=zg_bs_4149493031_1/000-0000000-0000000?pd_rd_i=B016APQJB2&psc=1,A.P.J. Abdul Kalam,₹103.48,4.7,"3,558"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,TINKLE DIGEST 1,https://www.amazon.in//TINKLE-DIGEST-1-ANANT-PAI-ebook/dp/B0758FSVW5/ref=zg_bs_4149493031_2/000-0000000-0000000?pd_rd_i=B0758FSVW5&psc=1,ANANT PAI,₹55.65,4.2,208
History,https://www.amazon.in//gp/bestsellers/books/4149493031,Animals Tales From Panchtantra: Timeless Stories for Children From Ancient India,https://www.amazon.in//Animals-Tales-Panchtantra-Timeless-Children/dp/9389178118/ref=zg_bs_4149493031_3/000-0000000-0000000?pd_rd_i=9389178118&psc=1,Wonder House Books,₹169.00,4.5,"3,290"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,The Theory of Everything: The Origin and Fate of the Universe,https://www.amazon.in//Theory-Everything-Stephen-Hawking/dp/8179925919/ref=zg_bs_4149493031_4/000-0000000-0000000?pd_rd_i=8179925919&psc=1,Stephen Hawking,₹149.00,4.6,"11,148"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,Sapiens,https://www.amazon.in//Sapiens/dp/B079C1B3H6/ref=zg_bs_4149493031_5/000-0000000-0000000?pd_rd_i=B079C1B3H6&psc=1,Yuval Noah Harari,₹957.00,4.7,"48,267"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,"Tuesdays With Morrie: An old man, a young man, and life's greatest lesson",https://www.amazon.in//Tuesdays-Morrie-young-greatest-lesson/dp/0751527378/ref=zg_bs_4149493031_6/000-0000000-0000000?pd_rd_i=0751527378&psc=1,Mitch Albom,₹194.00,4.6,"16,477"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,101 Panchatantra Stories for Children: Colourful Illustrated Stories,https://www.amazon.in//101-Panchatantra-Stories-Children-Illustrated/dp/935376517X/ref=zg_bs_4149493031_7/000-0000000-0000000?pd_rd_i=935376517X&psc=1,Om Books Editorial Team,₹100.00,4.5,"6,728"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,"Three Thousand Stitches: Ordinary People, Extraordinary Lives",https://www.amazon.in//Three-Thousand-Stitches-Ordinary-Extraordinary/dp/0143440055/ref=zg_bs_4149493031_8/000-0000000-0000000?pd_rd_i=0143440055&psc=1,Sudha Murty,₹190.51,4.6,"7,434"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,Pride & Prejudice,https://www.amazon.in//Pride-Prejudice-Jane-Austen/dp/8172344503/ref=zg_bs_4149493031_9/000-0000000-0000000?pd_rd_i=8172344503&psc=1,Jane Austen,₹100.00,4.5,"30,499"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,Why I am an Atheist and Other Works,https://www.amazon.in//Atheist-Other-Works-Bhagat-Singh/dp/9387022811/ref=zg_bs_4149493031_10/000-0000000-0000000?pd_rd_i=9387022811&psc=1,Bhagat Singh,₹87.50,4.6,"5,034"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,Saraswati,https://www.amazon.in//Saraswati-SANJANA-KAPUR-ebook/dp/B06XXWYQFK/ref=zg_bs_4149493031_11/000-0000000-0000000?pd_rd_i=B06XXWYQFK&psc=1,SANJANA KAPUR,₹32.76,4.6,274
History,https://www.amazon.in//gp/bestsellers/books/4149493031,TINKLE DOUBLE DIGEST 2,https://www.amazon.in//TINKLE-DOUBLE-DIGEST-ANANT-PAI-ebook/dp/B0758BGM2Q/ref=zg_bs_4149493031_12/000-0000000-0000000?pd_rd_i=B0758BGM2Q&psc=1,ANANT PAI,₹94.50,4.6,84
History,https://www.amazon.in//gp/bestsellers/books/4149493031,Autobiography of a Yogi,https://www.amazon.in//Autobiography-Yogi-Paramahansa-Yogananda/dp/8172345364/ref=zg_bs_4149493031_13/000-0000000-0000000?pd_rd_i=8172345364&psc=1,Paramahansa Yogananda,₹179.00,4.6,"7,682"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,Can't Hurt Me: Master Your Mind and Defy the Odds,https://www.amazon.in//Cant-Hurt-Me-Master-Your/dp/B07KKNG8Y6/ref=zg_bs_4149493031_14/000-0000000-0000000?pd_rd_i=B07KKNG8Y6&psc=1,David Goggins,₹836.00,4.5,"52,977"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,Ponniyin Selvan Anaithu Pagangal (Tamil Edition),https://www.amazon.in//Ponniyin-Selvan-Anaithu-Pagangal-Tamil-ebook/dp/B072M2129H/ref=zg_bs_4149493031_15/000-0000000-0000000?pd_rd_i=B072M2129H&psc=1,Kalki,₹366.45,4.5,"2,630"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,The Almanack of Naval Ravikant: A Guide to Wealth and Happiness,https://www.amazon.in//Almanack-Naval-Ravikant-Wealth-Happiness/dp/B08XN477C3/ref=zg_bs_4149493031_16/000-0000000-0000000?pd_rd_i=B08XN477C3&psc=1,Eric Jorgenson,₹586.00,4.7,"7,354"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,Mahatma Gandhi Autobiography: The Story Of My Experiments With Truth,https://www.amazon.in//Mahatma-Gandhi-Autobiography-Story-Experiments/dp/8172343116/ref=zg_bs_4149493031_17/000-0000000-0000000?pd_rd_i=8172343116&psc=1,Mahatma Gandhi,₹99.00,4.5,"7,156"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,A Brief History of Modern India (2019-2020 Edition) by Spectrum Books,https://www.amazon.in//Brief-History-Modern-2019-2020-Spectrum/dp/8179307212/ref=zg_bs_4149493031_18/000-0000000-0000000?pd_rd_i=8179307212&psc=1,Spectrum Books Pvt.Ltd.,₹270.00,4.5,"11,163"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,TINKLE DOUBLE DIGEST 3,https://www.amazon.in//TINKLE-DOUBLE-DIGEST-ANANT-PAI-ebook/dp/B0758GV64B/ref=zg_bs_4149493031_19/000-0000000-0000000?pd_rd_i=B0758GV64B&psc=1,ANANT PAI,₹94.50,4.4,122
History,https://www.amazon.in//gp/bestsellers/books/4149493031,The Diary of a Young Girl,https://www.amazon.in//Diary-Young-Girl-Anne-Frank/dp/8172345194/ref=zg_bs_4149493031_20/000-0000000-0000000?pd_rd_i=8172345194&psc=1,Anne Frank,₹120.00,4.6,"26,904"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,The Time Machine,https://www.amazon.in//Time-Machine-H-G-Wells/dp/8175992956/ref=zg_bs_4149493031_21/000-0000000-0000000?pd_rd_i=8175992956&psc=1,H. G. Wells,₹99.00,4.4,"2,734"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,Ambedkar's India,https://www.amazon.in//Ambedkars-India-B-R-Ambedkar/dp/9387022897/ref=zg_bs_4149493031_22/000-0000000-0000000?pd_rd_i=9387022897&psc=1,B.R.Ambedkar,₹87.50,4.6,"1,787"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,Ponniyin Selvan All Volumes,https://www.amazon.in//Ponniyin-Selvan-Volumes-C-V-Karthik-Narayanan-ebook/dp/B072FVMGT3/ref=zg_bs_4149493031_23/000-0000000-0000000?pd_rd_i=B072FVMGT3&psc=1,C.V.Karthik Narayanan,₹628.95,4.5,134
History,https://www.amazon.in//gp/bestsellers/books/4149493031,WINGS OF FIRE: AUTOBIOGRAPHY OF ABDUL KALAM,https://www.amazon.in//Wings-Fire-Autobiography-Abdul-Kalam/dp/8173711461/ref=zg_bs_4149493031_24/000-0000000-0000000?pd_rd_i=8173711461&psc=1,Arun Tiwari,₹329.34,4.6,"12,753"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,Suppandi Volume 8—Employee of the Year,https://www.amazon.in//Suppandi-8-Employee-Year-Rajani-Thindiath-ebook/dp/B07BZKYKXR/ref=zg_bs_4149493031_25/000-0000000-0000000?pd_rd_i=B07BZKYKXR&psc=1,Rajani Thindiath,₹29.00,4.3,252
History,https://www.amazon.in//gp/bestsellers/books/4149493031,SUPPANDI (VOL 2) : TINKLE COLLECTION (SUPPANDI : TINKLE COLLECTION),https://www.amazon.in//SUPPANDI-VOL-TINKLE-COLLECTION-ebook/dp/B076WX4W22/ref=zg_bs_4149493031_26/000-0000000-0000000?pd_rd_i=B076WX4W22&psc=1,Rajani Thindiath,₹98.70,4.4,687
History,https://www.amazon.in//gp/bestsellers/books/4149493031,India's Struggle for Independence: 1857-1947,https://www.amazon.in//Indias-Struggle-Independence-Bipan-Chandra/dp/0140107819/ref=zg_bs_4149493031_27/000-0000000-0000000?pd_rd_i=0140107819&psc=1,Bipan Chandra,₹265.00,4.5,"7,127"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,World's Greatest Leaders: Biographies of Inspirational Personalities For Kids,https://www.amazon.in//Worlds-Greatest-Leaders-Inspirational-Personalities/dp/9388369041/ref=zg_bs_4149493031_28/000-0000000-0000000?pd_rd_i=9388369041&psc=1,Wonder House Books,₹99.00,4.3,"2,419"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,Meditations,https://www.amazon.in//Meditations-Marcus-Aurelius/dp/8175994754/ref=zg_bs_4149493031_29/000-0000000-0000000?pd_rd_i=8175994754&psc=1,Marcus Aurelius,₹135.00,4.4,"2,783"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,The Diary of a Young Girl,https://www.amazon.in//Diary-Young-Girl-Anne-Frank/dp/9355201141/ref=zg_bs_4149493031_30/000-0000000-0000000?pd_rd_i=9355201141&psc=1,Anne Frank,₹94.00,4.6,47
History,https://www.amazon.in//gp/bestsellers/books/4149493031,Business Kohinoor : Ratan Tata (Hindi),https://www.amazon.in//Business-Kohinoor-Ratan-Tata-Hindi-ebook/dp/B01MA6SNRM/ref=zg_bs_4149493031_1/000-0000000-0000000?pd_rd_i=B01MA6SNRM&psc=1,B C PANDEY,₹57.82,4.3,224
History,https://www.amazon.in//gp/bestsellers/books/4149493031,World's Greatest Scientists & Inventors: Biographies of Inspirational Personalities For Kids,https://www.amazon.in//Worlds-Greatest-Scientists-Inventors-Inspirational/dp/9388369068/ref=zg_bs_4149493031_2/000-0000000-0000000?pd_rd_i=9388369068&psc=1,Wonder House Books,₹109.00,4.5,"1,537"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,Dashavatar,https://www.amazon.in//Dashavatar-KAMALA-CHANDRAKANT-ebook/dp/B06Y697TL7/ref=zg_bs_4149493031_3/000-0000000-0000000?pd_rd_i=B06Y697TL7&psc=1,KAMALA CHANDRAKANT,₹49.00,4.6,591
History,https://www.amazon.in//gp/bestsellers/books/4149493031,Saptarshi - The Seven Supreme Sages (Amar Chitra Katha),https://www.amazon.in//Saptarshi-Seven-Supreme-Sages-Chitra-ebook/dp/B07NVNTB11/ref=zg_bs_4149493031_4/000-0000000-0000000?pd_rd_i=B07NVNTB11&psc=1,Vanishree Mahesh,₹213.15,4.7,350
History,https://www.amazon.in//gp/bestsellers/books/4149493031,Start with Why: How Great Leaders Inspire Everyone To Take Action,https://www.amazon.in//Start-Why-Leaders-Inspire-Everyone/dp/B09J5HCBKT/ref=zg_bs_4149493031_5/000-0000000-0000000?pd_rd_i=B09J5HCBKT&psc=1,Simon Sinek,₹888.00,4.5,"12,359"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,Sapiens: A Brief History of Humankind,https://www.amazon.in//Sapiens-Humankind-Yuval-Noah-Harari-ebook/dp/B00K7ED54M/ref=zg_bs_4149493031_6/000-0000000-0000000?pd_rd_i=B00K7ED54M&psc=1,Yuval Noah Harari,₹179.70,4.7,"48,267"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,The Great Gatsby,https://www.amazon.in//Great-Gatsby-F-Scott-Fitzgerald/dp/8172344562/ref=zg_bs_4149493031_7/000-0000000-0000000?pd_rd_i=8172344562&psc=1,F. Scott Fitzgerald,₹99.00,4.4,"21,822"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,A Brief History Of Time: From Big Bang To Black Holes,https://www.amazon.in//Brief-History-Time-Black-Holes/dp/0553175211/ref=zg_bs_4149493031_8/000-0000000-0000000?pd_rd_i=0553175211&psc=1,Stephen Hawking,₹270.00,4.6,"15,576"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,Why I Killed Gandhi,https://www.amazon.in//Why-Killed-Gandhi-Nathuram-Godse-ebook/dp/B07W8T59PD/ref=zg_bs_4149493031_9/000-0000000-0000000?pd_rd_i=B07W8T59PD&psc=1,Nathuram Vinayak  Godse,₹29.00,4.1,"3,403"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,Inner Engineering/इनर इंजीनियरिंग : आनंदमय जीवन के सूत्र: A Yogi's Guide to Joy,https://www.amazon.in//Inner-Engineering-Hindi-Yogis-Guide/dp/014344624X/ref=zg_bs_4149493031_10/000-0000000-0000000?pd_rd_i=014344624X&psc=1,सद्गुरु,₹175.00,4.5,"3,485"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,Sanjeev Kumar : The Actor We All Loved,https://www.amazon.in//Sanjeev-Kumar-Actor-All-Loved/dp/9356291411/ref=zg_bs_4149493031_11/000-0000000-0000000?pd_rd_i=9356291411&psc=1,Reeta Ramamurthy Gupta,₹437.00,4.6,7
History,https://www.amazon.in//gp/bestsellers/books/4149493031,The Origin of Species,https://www.amazon.in//Origin-Species-Charles-Darwin/dp/8172344880/ref=zg_bs_4149493031_12/000-0000000-0000000?pd_rd_i=8172344880&psc=1,Charles Darwin,₹195.00,4.5,"6,012"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,"My Life in Full: Work, Family, and Our Future (With a special Epilogue for India)",https://www.amazon.in//My-Life-Full-special-Epilogue/dp/9389253810/ref=zg_bs_4149493031_13/000-0000000-0000000?pd_rd_i=9389253810&psc=1,Indra K. Nooyi,₹435.00,4.6,"2,587"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,A Princess Remembers: Memoirs of the Maharani of Jaipur,https://www.amazon.in//Princess-Remembers-Maharani-Gayatri/dp/8171673074/ref=zg_bs_4149493031_14/000-0000000-0000000?pd_rd_i=8171673074&psc=1,Maharani Gayatri,₹348.00,4.5,571
History,https://www.amazon.in//gp/bestsellers/books/4149493031,The Republic,https://www.amazon.in//Republic-Plato/dp/8175993065/ref=zg_bs_4149493031_15/000-0000000-0000000?pd_rd_i=8175993065&psc=1,Plato,₹135.00,4.5,"3,854"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,Man's Search For Meaning: The classic tribute to hope from the Holocaust,https://www.amazon.in//Mans-Search-Meaning-classic-Holocaust-ebook/dp/B00EKOC0HI/ref=zg_bs_4149493031_16/000-0000000-0000000?pd_rd_i=B00EKOC0HI&psc=1,Viktor E Frankl,₹89.92,4.5,"48,021"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,The Paradoxical Prime Minister,https://www.amazon.in//Paradoxical-Prime-Minister-Shashi-Tharoor-ebook/dp/B07J9VHB2V/ref=zg_bs_4149493031_17/000-0000000-0000000?pd_rd_i=B07J9VHB2V&psc=1,Shashi Tharoor,₹424.65,4.3,731
History,https://www.amazon.in//gp/bestsellers/books/4149493031,Chanakya Neeti,https://www.amazon.in//Chanakya-Neeti/dp/B07FXZ7RD2/ref=zg_bs_4149493031_18/000-0000000-0000000?pd_rd_i=B07FXZ7RD2&psc=1,Acharya Chanakya,₹225.00,4.5,258
History,https://www.amazon.in//gp/bestsellers/books/4149493031,"My Inventions, Autobiography of Nikola Tesla",https://www.amazon.in//My-Inventions-Autobiography-Nikola-Tesla/dp/9354401473/ref=zg_bs_4149493031_19/000-0000000-0000000?pd_rd_i=9354401473&psc=1,Nikola Tesla,₹102.00,4.5,"3,265"
History,https://www.amazon.in//gp/bestsellers/books/4149493031,World's Greatest Entrepreneurs: Biographies of Inspirational Personalities For Kids,https://www.amazon.in//Worlds-Greatest-Entrepreneurs-Inspirational-Personalities/dp/9388810376/ref=zg_bs_4149493031_20/000-0000000-0000000?pd_rd_i=9388810376&psc=1,Wonder House Books,₹101.00,4.4,"1,472"
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,TINKLE DIGEST 1,https://www.amazon.in//TINKLE-DIGEST-1-ANANT-PAI-ebook/dp/B0758FSVW5/ref=zg_bs_1318143031_1/000-0000000-0000000?pd_rd_i=B0758FSVW5&psc=1,ANANT PAI,₹55.65,4.2,208
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,Living Your Best Life: The perfect feel-good romance from Maxine Morrey for 2022,https://www.amazon.in//Living-Your-Best-Life-feel-good-ebook/dp/B09JW1FCY9/ref=zg_bs_1318143031_2/000-0000000-0000000?pd_rd_i=B09JW1FCY9&psc=1,Maxine Morrey,₹68.25,4.2,"1,536"
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,101 Panchatantra Stories for Children: Colourful Illustrated Stories,https://www.amazon.in//101-Panchatantra-Stories-Children-Illustrated/dp/935376517X/ref=zg_bs_1318143031_3/000-0000000-0000000?pd_rd_i=935376517X&psc=1,Om Books Editorial Team,₹100.00,4.5,"6,728"
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,Saraswati,https://www.amazon.in//Saraswati-SANJANA-KAPUR-ebook/dp/B06XXWYQFK/ref=zg_bs_1318143031_4/000-0000000-0000000?pd_rd_i=B06XXWYQFK&psc=1,SANJANA KAPUR,₹32.76,4.6,274
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,TINKLE DOUBLE DIGEST 2,https://www.amazon.in//TINKLE-DOUBLE-DIGEST-ANANT-PAI-ebook/dp/B0758BGM2Q/ref=zg_bs_1318143031_5/000-0000000-0000000?pd_rd_i=B0758BGM2Q&psc=1,ANANT PAI,₹94.50,4.6,84
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,TINKLE DOUBLE DIGEST 3,https://www.amazon.in//TINKLE-DOUBLE-DIGEST-ANANT-PAI-ebook/dp/B0758GV64B/ref=zg_bs_1318143031_6/000-0000000-0000000?pd_rd_i=B0758GV64B&psc=1,ANANT PAI,₹94.50,4.4,122
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,Suppandi Volume 8—Employee of the Year,https://www.amazon.in//Suppandi-8-Employee-Year-Rajani-Thindiath-ebook/dp/B07BZKYKXR/ref=zg_bs_1318143031_7/000-0000000-0000000?pd_rd_i=B07BZKYKXR&psc=1,Rajani Thindiath,₹29.00,4.3,252
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,SUPPANDI (VOL 2) : TINKLE COLLECTION (SUPPANDI : TINKLE COLLECTION),https://www.amazon.in//SUPPANDI-VOL-TINKLE-COLLECTION-ebook/dp/B076WX4W22/ref=zg_bs_1318143031_8/000-0000000-0000000?pd_rd_i=B076WX4W22&psc=1,Rajani Thindiath,₹98.70,4.4,687
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,Dashavatar,https://www.amazon.in//Dashavatar-KAMALA-CHANDRAKANT-ebook/dp/B06Y697TL7/ref=zg_bs_1318143031_9/000-0000000-0000000?pd_rd_i=B06Y697TL7&psc=1,KAMALA CHANDRAKANT,₹49.00,4.6,591
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,"Just The Way You Are: The TOP 10 bestselling, uplifting, feel-good read for 2022",https://www.amazon.in//Just-Way-You-Are-uplifting-ebook/dp/B09HBBC6LN/ref=zg_bs_1318143031_10/000-0000000-0000000?pd_rd_i=B09HBBC6LN&psc=1,Beth Moran,₹82.16,4.4,"3,701"
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,Anxious People,https://www.amazon.in//Anxious-People/dp/B087N3241L/ref=zg_bs_1318143031_11/000-0000000-0000000?pd_rd_i=B087N3241L&psc=1,Fredrik Backman,₹888.00,4.6,"48,562"
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,Mrs Funnybones: She's just like You and a lot like Me,https://www.amazon.in//Mrs-Funnybones-Twinkle-Khanna/dp/0143424467/ref=zg_bs_1318143031_12/000-0000000-0000000?pd_rd_i=0143424467&psc=1,Twinkle Khanna,₹196.00,4.2,"3,816"
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,आज्ञाकारी बहु : अकेलेपन की वजह से बने अंतरंग संबंधों की रोमांचक कहानी । (Hindi Edition),https://www.amazon.in//%E0%A4%86%E0%A4%9C%E0%A5%8D%E0%A4%9E%E0%A4%BE%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%80-%E0%A4%AC%E0%A4%B9%E0%A5%81-%E0%A4%85%E0%A4%95%E0%A5%87%E0%A4%B2%E0%A5%87%E0%A4%AA%E0%A4%A8-%E0%A4%B8%E0%A4%82%E0%A4%AC%E0%A4%82%E0%A4%A7%E0%A5%8B%E0%A4%82-%E0%A4%B0%E0%A5%8B%E0%A4%AE%E0%A4%BE%E0%A4%82%E0%A4%9A%E0%A4%95-ebook/dp/B0B1PLFTV9/ref=zg_bs_1318143031_13/000-0000000-0000000?pd_rd_i=B0B1PLFTV9&psc=1,Kavya Pandit,₹99.00,4.0,17
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,Complete Book of Chess Strategy: Grandmaster Techniques from A to Z,https://www.amazon.in//Complete-Book-Chess-Strategy-Grandmaster/dp/1890085014/ref=zg_bs_1318143031_14/000-0000000-0000000?pd_rd_i=1890085014&psc=1,Jeremy Silman,₹499.00,4.6,"1,174"
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,Tinkle Magazine No.598,https://www.amazon.in//Tinkle-Magazine-No-598-Rajani-Thindiath-ebook/dp/B07B2VGWSF/ref=zg_bs_1318143031_15/000-0000000-0000000?pd_rd_i=B07B2VGWSF&psc=1,Rajani Thindiath,₹42.00,4.5,69
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,"The Concise 48 Laws Of Power (The Modern Machiavellian Robert Greene) (The Modern Machiavellian Robert Greene, 3)",https://www.amazon.in//Concise-Power-Robert-Greene-Collection/dp/1861974043/ref=zg_bs_1318143031_16/000-0000000-0000000?pd_rd_i=1861974043&psc=1,Robert Greene,₹194.00,4.5,"3,797"
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,बम्पर ऑफर : 15 सेक्स किताबें फ्री में डाउनलोड करें । (Hindi Edition),https://www.amazon.in//%E0%A4%AC%E0%A4%AE%E0%A5%8D%E0%A4%AA%E0%A4%B0-%E0%A4%91%E0%A4%AB%E0%A4%B0-%E0%A4%B8%E0%A5%87%E0%A4%95%E0%A5%8D%E0%A4%B8-%E0%A4%95%E0%A4%BF%E0%A4%A4%E0%A4%BE%E0%A4%AC%E0%A5%87%E0%A4%82-%E0%A4%A1%E0%A4%BE%E0%A4%89%E0%A4%A8%E0%A4%B2%E0%A5%8B%E0%A4%A1-ebook/dp/B0B4PS434G/ref=zg_bs_1318143031_17/000-0000000-0000000?pd_rd_i=B0B4PS434G&psc=1,Kavya Pandit ,₹199.00,3.0,2
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,https://www.amazon.in//What-If-Randall-Munroe/dp/1848549563/ref=zg_bs_1318143031_18/000-0000000-0000000?pd_rd_i=1848549563&psc=1,Randall Munroe,₹324.00,4.4,"10,175"
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,Wordsearch Challenge book 1: 200 themed wordsearch puzzles (Collins Wordsearches),https://www.amazon.in//Wordsearch-Challenge-book-wordsearch-puzzles/dp/0008279659/ref=zg_bs_1318143031_19/000-0000000-0000000?pd_rd_i=0008279659&psc=1,Collins Puzzles,₹232.00,4.6,605
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,Tinkle Digest 13,https://www.amazon.in//Tinkle-Digest-13-ANANT-PAI-ebook/dp/B07839CPRG/ref=zg_bs_1318143031_20/000-0000000-0000000?pd_rd_i=B07839CPRG&psc=1,ANANT PAI,₹55.65,4.2,30
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,सेल्स गर्ल : एक सेल्स गर्ल के मोहल्ले की गुड़िया बनने के कहानी । (Hindi Edition),https://www.amazon.in//%E0%A4%B8%E0%A5%87%E0%A4%B2%E0%A5%8D%E0%A4%B8-%E0%A4%97%E0%A4%B0%E0%A5%8D%E0%A4%B2-%E0%A4%AE%E0%A5%8B%E0%A4%B9%E0%A4%B2%E0%A5%8D%E0%A4%B2%E0%A5%87-%E0%A4%97%E0%A5%81%E0%A5%9C%E0%A4%BF%E0%A4%AF%E0%A4%BE-%E0%A4%95%E0%A4%B9%E0%A4%BE%E0%A4%A8%E0%A5%80-ebook/dp/B09ZRW19KY/ref=zg_bs_1318143031_21/000-0000000-0000000?pd_rd_i=B09ZRW19KY&psc=1,Kavya  Pandit,₹99.00,4.1,4
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,Tinkle Digest 17,https://www.amazon.in//Tinkle-Digest-17-ANANT-PAI-ebook/dp/B0783BHYMG/ref=zg_bs_1318143031_22/000-0000000-0000000?pd_rd_i=B0783BHYMG&psc=1,ANANT PAI,₹55.65,4.1,144
Humour,https://www.amazon.in//gp/bestsellers/books/1318143031,"Anxious People: The No. 1 New York Times bestseller, now a Netflix TV Series",https://www.amazon.in//Anxious-People-comforting-bestselling-escapist-ebook/dp/B081RGCWTS/ref=zg_bs_1318143031_23/000-0000000-0000000?pd_rd_i=B081RGCWTS&psc=1,Fredrik Backman,₹329.74,4.6,"48,562"
